id;card_number;transaction_date;value;segment
CTID81926356;3114-9778-2542-3154;31/10/2016;2930;SEG14
CTID22056223;3458-8126-3660-8686;15/01/2016;36648;SEG18
CTID67784541;6016-6956-6981-3103;29/07/2016;23265;SEG15
CTID20966833;4806-6889-9908-7496;01/11/2016;46657;SEG15
CTID27497064;4843-3880-6792-2259;24/08/2016;29658;SEG14
CTID56769275;8031-9022-9952-9605;16/03/2016;23948;SEG20
CTID90659632;4420-9925-9792-9113;05/10/2016;37979;SEG24
CTID17601804;2495-1344-4998-6045;25/10/2016;4003;SEG24
CTID16661024;1947-8602-1695-7503;05/08/2016;23882;SEG16
CTID12726675;4375-1627-3683-5900;04/07/2016;10660;SEG15
CTID90552921;6620-4005-4574-6263;13/04/2016;19546;SEG18
CTID20842669;6697-9358-9213-4896;03/11/2016;15360;SEG15
CTID17733497;8066-8437-2479-2481;31/07/2016;26757;SEG23
CTID44366427;1893-8853-9900-8478;04/10/2016;29135;SEG25
CTID78767160;1123-9777-7335-9167;08/06/2016;36679;SEG12
CTID83754981;9843-6858-7863-1891;07/02/2016;10017;SEG15
CTID21425196;9356-9491-6534-8313;21/01/2016;29741;SEG16
CTID78122126;8231-5519-1948-3400;11/03/2016;45238;SEG16
CTID51945732;3295-6390-4452-7199;23/05/2016;20684;SEG15
CTID93859045;1556-5778-6667-4345;10/01/2016;21628;SEG25
CTID87309105;2422-2354-4628-4556;09/01/2016;18301;SEG25
CTID58212224;1113-9175-3253-8426;18/10/2016;35715;SEG13
CTID28132780;3623-4506-7311-5151;24/11/2016;31048;SEG25
CTID40730292;6258-3903-6637-5620;15/04/2016;12689;SEG16
CTID47851419;7212-8665-7734-5918;08/08/2016;12367;SEG12
CTID46595861;4963-4850-8565-5494;10/04/2016;13220;SEG23
CTID40930037;8638-5407-3631-8196;14/07/2016;35581;SEG16
CTID51203855;9083-6711-4313-1181;23/08/2016;41755;SEG23
CTID30125575;1661-3809-5334-2155;21/07/2016;26409;SEG20
CTID15940041;1235-8656-9164-2644;28/02/2016;32562;SEG23
CTID72467961;1817-8543-9660-4802;05/09/2016;40642;SEG24
CTID23170546;1782-5331-5899-1813;11/07/2016;32509;SEG20
CTID75884238;8467-5358-5569-3718;06/03/2016;25386;SEG25
CTID72637391;1175-3754-1370-5515;04/04/2016;103;SEG17
CTID11945825;9930-4634-8565-6716;15/11/2016;47591;SEG16
CTID67706823;3196-5064-6247-7113;21/01/2016;32875;SEG23
CTID73406741;4819-6940-5506-8061;19/08/2016;39883;SEG23
CTID26200518;7306-7457-8875-3211;31/10/2016;1130;SEG23
CTID11996816;9074-3311-4009-9836;27/09/2016;29359;SEG25
CTID61979333;3114-9778-2542-3154;13/08/2016;7825;SEG19
CTID27341385;3140-6494-9869-5893;04/03/2016;43038;SEG13
CTID61859273;6171-3568-7740-8072;08/02/2016;43947;SEG16
CTID59288244;5145-7864-6575-8768;02/07/2016;11574;SEG24
CTID45166925;3430-7717-8611-4878;29/06/2016;19663;SEG18
CTID36146792;4973-1293-1664-2086;26/08/2016;42529;SEG17
CTID21313721;1749-4777-2532-7766;26/12/2016;32837;SEG18
CTID64853736;9132-7052-6630-5540;04/10/2016;15531;SEG13
CTID33349613;6620-4005-4574-6263;02/06/2016;6602;SEG13
CTID12688014;4310-3710-6743-6385;25/10/2016;31463;SEG23
CTID91987579;4027-9234-2261-8201;28/03/2016;25516;SEG16
CTID94914240;9304-8255-4381-2028;26/08/2016;28248;SEG18
CTID61503510;5695-2379-4433-2485;31/03/2016;46977;SEG15
CTID20231050;3573-2839-9869-7747;05/12/2016;12333;SEG23
CTID94843220;6148-9835-7115-4405;28/02/2016;38881;SEG23
CTID44592598;8691-3939-1859-5937;02/12/2016;742;SEG14
CTID34525558;5619-4425-5473-6565;05/09/2016;12083;SEG17
CTID98062977;8769-1185-5731-6569;11/11/2016;47170;SEG12
CTID89313109;1438-6906-2509-8219;08/04/2016;39176;SEG17
CTID24182451;4530-1687-6778-1250;04/08/2016;18733;SEG19
CTID39109667;1449-4529-1480-3546;27/12/2016;48253;SEG19
CTID41847490;5274-7205-2377-3357;11/06/2016;42816;SEG24
CTID67801946;2264-2870-6785-2725;13/12/2016;5924;SEG15
CTID35358093;2077-2389-7798-4862;27/11/2016;40679;SEG14
CTID97078687;3762-3694-9841-5446;01/04/2016;5690;SEG15
CTID40227705;5341-5445-8369-7039;11/03/2016;35188;SEG22
CTID86158257;8757-6814-8721-3839;04/12/2016;8937;SEG21
CTID57009946;3313-4024-5109-8235;05/07/2016;7196;SEG20
CTID73285503;3970-3872-2591-7629;24/09/2016;3898;SEG24
CTID15465650;8106-9789-1679-2552;11/12/2016;45146;SEG19
CTID50587058;7583-5046-7750-5578;22/11/2016;36106;SEG13
CTID92593624;5591-5619-8809-5454;11/05/2016;31339;SEG21
CTID26107317;6515-8771-7352-9788;09/04/2016;28535;SEG20
CTID39168321;4093-1634-8086-4601;10/11/2016;4781;SEG25
CTID76930389;3158-1638-7701-9309;28/09/2016;48106;SEG19
CTID53094057;9930-4634-8565-6716;19/01/2016;40102;SEG19
CTID63221050;6071-3874-2856-8755;18/03/2016;25080;SEG13
CTID14445261;5864-4475-3659-1440;14/01/2016;6206;SEG19
CTID58714077;2264-2870-6785-2725;26/02/2016;47298;SEG17
CTID81188838;5447-4124-3337-6163;24/06/2016;25661;SEG17
CTID72283932;8582-2422-3251-5767;11/05/2016;48929;SEG22
CTID85406061;7224-9964-4793-3939;03/01/2016;21096;SEG11
CTID24868868;8757-6814-8721-3839;15/11/2016;13655;SEG22
CTID20241282;9933-8699-5268-4345;07/12/2016;26754;SEG14
CTID42871328;2911-7555-3093-9231;17/08/2016;15035;SEG19
CTID79605341;2116-6906-9722-9824;23/04/2016;10887;SEG13
CTID76425983;1464-1118-5953-6424;17/10/2016;17889;SEG15
CTID51704962;3114-9778-2542-3154;31/03/2016;44528;SEG20
CTID25696645;2711-5438-4449-9824;03/05/2016;34507;SEG18
CTID15557053;8918-6235-3308-7862;03/05/2016;13106;SEG20
CTID91832504;3405-7202-8402-5988;05/08/2016;6550;SEG13
CTID69396010;6262-7793-5307-8561;18/04/2016;6731;SEG13
CTID34325545;5010-4875-7956-3628;02/05/2016;28123;SEG13
CTID93670734;5978-8449-1139-4565;21/03/2016;36854;SEG13
CTID21963842;8135-1903-7706-2260;20/06/2016;7932;SEG22
CTID49957074;6514-4444-5642-2615;25/02/2016;15881;SEG25
CTID20174774;2830-1922-3225-5423;28/01/2016;41360;SEG22
CTID99701155;8135-1903-7706-2260;01/05/2016;6370;SEG23
CTID64225525;6321-2048-7733-8765;13/11/2016;7612;SEG24
CTID74184054;3914-1379-8974-9157;16/07/2016;41114;SEG22
CTID97606005;8757-6814-8721-3839;08/05/2016;27619;SEG15
CTID75895788;1127-9633-2269-3119;28/02/2016;43290;SEG19
CTID38028663;8870-2780-7399-5151;16/06/2016;34088;SEG23
CTID37766665;3226-1711-7076-2949;12/03/2016;9035;SEG11
CTID56779679;7677-5937-2671-3687;26/04/2016;32783;SEG25
CTID63158573;1438-6906-2509-8219;14/09/2016;656;SEG14
CTID84144000;4963-4850-8565-5494;17/04/2016;14585;SEG16
CTID11283163;8214-9590-3044-1216;19/06/2016;3298;SEG17
CTID68807581;6893-1438-6516-3207;15/05/2016;29281;SEG12
CTID66921244;4971-8219-1133-6753;22/10/2016;5155;SEG18
CTID26270485;6515-8771-7352-9788;17/08/2016;28946;SEG14
CTID69148073;4334-6855-2003-9239;10/07/2016;19792;SEG24
CTID48803943;3698-9867-4865-5497;01/06/2016;34512;SEG11
CTID13386375;8259-5688-7450-9931;25/10/2016;30840;SEG16
CTID22152247;5254-4916-6547-4795;17/11/2016;32465;SEG18
CTID76520093;5129-6974-6371-2964;04/06/2016;26217;SEG15
CTID20636296;2370-4593-4826-2349;15/10/2016;39902;SEG18
CTID75293743;4770-7274-9917-1594;25/05/2016;6843;SEG20
CTID56255793;8783-7271-8493-7931;06/05/2016;23818;SEG20
CTID48933614;2992-8127-2278-9771;03/05/2016;25608;SEG20
CTID31867370;9425-1481-6545-6190;18/06/2016;44234;SEG15
CTID45589888;3544-7836-9589-7635;23/06/2016;3588;SEG15
CTID59684200;5936-1967-4966-6077;24/12/2016;24790;SEG13
CTID40150211;9843-6858-7863-1891;04/05/2016;26136;SEG21
CTID28492486;4046-1968-8375-3680;24/10/2016;23047;SEG21
CTID45167091;8361-7488-5303-1801;06/03/2016;42181;SEG16
CTID74898935;7212-8665-7734-5918;18/12/2016;29949;SEG14
CTID21901477;9360-2827-9359-7064;17/11/2016;14999;SEG16
CTID69465832;5002-6349-2806-2942;29/11/2016;41811;SEG13
CTID45016796;7658-7645-4568-1461;16/11/2016;34510;SEG12
CTID98401464;7966-2894-6066-2530;07/06/2016;469;SEG18
CTID95040750;2240-2748-8514-4335;26/07/2016;28803;SEG20
CTID95757207;4991-3814-8016-9048;23/10/2016;31355;SEG14
CTID62146045;1629-9566-3285-2123;29/12/2016;32352;SEG23
CTID81907812;9843-6858-7863-1891;24/11/2016;2229;SEG23
CTID67825818;3922-3698-6304-1975;04/05/2016;44218;SEG24
CTID94736660;8507-1459-7315-8148;02/11/2016;29834;SEG18
CTID30975226;4203-1225-4528-2939;17/08/2016;6464;SEG18
CTID29268978;6015-9255-9994-6771;18/06/2016;32901;SEG25
CTID72127958;4963-4850-8565-5494;23/12/2016;15849;SEG20
CTID86835883;3226-1711-7076-2949;05/01/2016;39644;SEG21
CTID78737531;1947-8327-3848-6581;15/07/2016;7220;SEG12
CTID91142995;8757-6814-8721-3839;17/07/2016;45658;SEG17
CTID55944395;1616-5911-1676-5466;13/10/2016;18933;SEG22
CTID62819387;5786-9833-8038-2159;08/03/2016;49681;SEG18
CTID42278636;5747-7372-2770-2325;25/11/2016;31087;SEG19
CTID66148465;4784-5120-3581-6184;19/02/2016;19595;SEG19
CTID42710623;7665-2468-6158-3511;18/06/2016;20900;SEG23
CTID50347179;9753-7718-2196-1448;04/11/2016;18254;SEG11
CTID43922009;1290-5480-3763-3387;23/12/2016;5150;SEG18
CTID20311051;3762-3694-9841-5446;01/02/2016;37330;SEG13
CTID33297029;6415-7043-2998-3377;08/01/2016;16327;SEG15
CTID56599748;8518-4517-6409-6976;25/06/2016;7944;SEG25
CTID14555109;5254-4916-6547-4795;02/02/2016;23286;SEG18
CTID44261264;3362-7342-4639-8164;07/08/2016;31129;SEG19
CTID89915571;4834-4297-3113-9327;14/03/2016;11799;SEG24
CTID93333620;6321-2048-7733-8765;16/03/2016;31814;SEG13
CTID22551058;3922-3698-6304-1975;25/12/2016;9473;SEG14
CTID49587109;5778-9566-9086-7555;28/02/2016;38402;SEG20
CTID39314074;2495-1344-4998-6045;28/12/2016;44836;SEG16
CTID29941291;9843-6858-7863-1891;21/07/2016;2966;SEG13
CTID13195466;6321-2048-7733-8765;27/10/2016;34127;SEG17
CTID29903674;6750-4821-2334-9977;18/02/2016;33835;SEG22
CTID74998048;3295-6390-4452-7199;26/02/2016;34358;SEG22
CTID75336150;5984-2442-3351-3695;21/09/2016;45621;SEG25
CTID67894763;6045-2636-8278-8875;21/10/2016;6321;SEG21
CTID36646409;1825-7669-6621-9045;06/07/2016;28041;SEG18
CTID33489389;4027-9234-2261-8201;04/12/2016;487;SEG21
CTID92762989;3405-7202-8402-5988;11/11/2016;7778;SEG12
CTID37470693;3323-8332-7133-7008;01/09/2016;33008;SEG23
CTID74007898;3323-8332-7133-7008;29/12/2016;20988;SEG22
CTID49143626;3925-8607-7303-7699;16/10/2016;1462;SEG23
CTID47415010;5341-5445-8369-7039;30/05/2016;33209;SEG24
CTID45825108;8287-3054-9804-9342;17/12/2016;28511;SEG11
CTID53880498;1992-1719-3506-9652;01/12/2016;43808;SEG13
CTID54943909;5002-6349-2806-2942;05/05/2016;2003;SEG18
CTID53369171;4448-9587-7180-9589;04/12/2016;44284;SEG21
CTID12270763;8135-1903-7706-2260;06/07/2016;37204;SEG23
CTID99671395;1992-1719-3506-9652;16/08/2016;4757;SEG14
CTID88034139;3698-9867-4865-5497;08/03/2016;4322;SEG20
CTID91053417;5175-8965-9249-9021;28/09/2016;47456;SEG17
CTID88542223;9843-6858-7863-1891;17/05/2016;2248;SEG24
CTID88471294;4783-2852-8264-4966;09/09/2016;47247;SEG15
CTID42313632;1782-8675-4061-3666;11/04/2016;1188;SEG21
CTID71427764;5993-5660-3442-6277;21/02/2016;47999;SEG19
CTID88394249;9446-5484-2517-1811;12/04/2016;14019;SEG18
CTID23682357;8509-8871-7296-2015;13/07/2016;14914;SEG22
CTID20483959;2342-6589-6557-6739;06/07/2016;13443;SEG15
CTID79494216;9302-6470-7735-6371;24/07/2016;43920;SEG18
CTID33749588;1127-9633-2269-3119;05/01/2016;47121;SEG21
CTID17543179;9721-7299-5635-3504;17/11/2016;23449;SEG19
CTID81930132;7168-9862-2659-8550;04/08/2016;15700;SEG21
CTID55583242;3573-2839-9869-7747;03/01/2016;49841;SEG14
CTID74836707;9356-9491-6534-8313;31/08/2016;27463;SEG14
CTID58550540;4646-8260-8197-7078;13/03/2016;10086;SEG12
CTID85870897;5092-6820-3830-6560;27/12/2016;43086;SEG20
CTID92850785;2854-6117-5924-2770;11/04/2016;6499;SEG11
CTID36171974;6239-8641-8524-9441;04/10/2016;4701;SEG16
CTID90989276;4314-6417-5269-5130;09/10/2016;41631;SEG11
CTID63166536;3001-2844-6540-3608;09/02/2016;16267;SEG18
CTID70900085;7863-1291-5335-8126;08/03/2016;26041;SEG11
CTID64075350;6148-9835-7115-4405;26/06/2016;2779;SEG14
CTID74896924;4491-2026-2441-2049;22/04/2016;40888;SEG14
CTID81763696;3513-5475-4629-7570;29/06/2016;41810;SEG14
CTID81910239;7697-2274-6431-6408;17/09/2016;16836;SEG13
CTID81471113;5316-4617-7300-3260;06/06/2016;49849;SEG18
CTID24119440;8783-7271-8493-7931;14/02/2016;7738;SEG21
CTID42899354;9161-8723-1217-5269;06/07/2016;13691;SEG18
CTID19798475;6399-9536-6027-1857;28/10/2016;25564;SEG24
CTID18723321;7416-4529-6690-5703;25/01/2016;17869;SEG13
CTID36285952;8685-1513-4751-8018;02/10/2016;34861;SEG11
CTID31338100;7752-7762-8832-3142;28/05/2016;10442;SEG12
CTID41449366;3440-1978-8156-5313;29/12/2016;10595;SEG20
CTID20441727;5380-2273-3524-9795;27/12/2016;43962;SEG11
CTID80920848;8951-3220-4809-9797;26/03/2016;45263;SEG17
CTID59068360;3914-1379-8974-9157;02/06/2016;47371;SEG17
CTID48974216;9446-5484-2517-1811;26/01/2016;19165;SEG21
CTID41387330;6722-7299-6082-7974;25/11/2016;2761;SEG21
CTID15614994;5092-6820-3830-6560;12/09/2016;4764;SEG16
CTID76729432;4708-4407-9601-6022;21/06/2016;2778;SEG18
CTID99057914;9933-8699-5268-4345;26/12/2016;40140;SEG13
CTID81385805;4092-8604-7363-3393;21/10/2016;661;SEG15
CTID29554779;7017-9570-4103-5076;30/01/2016;2027;SEG17
CTID58900511;8078-7413-3861-2246;04/11/2016;19564;SEG23
CTID95160918;9991-4727-7710-2269;20/01/2016;6673;SEG19
CTID25194682;5254-4916-6547-4795;08/10/2016;36773;SEG24
CTID57278407;5556-4557-4566-1540;13/06/2016;43091;SEG12
CTID59566697;1693-2036-4352-9386;03/01/2016;4327;SEG17
CTID96387392;6071-3874-2856-8755;05/04/2016;31996;SEG18
CTID55095842;3914-1379-8974-9157;16/05/2016;9446;SEG17
CTID32595100;4530-1687-6778-1250;20/04/2016;22621;SEG24
CTID85805707;2517-1247-3682-9050;12/08/2016;41180;SEG18
CTID55020052;4819-6940-5506-8061;18/06/2016;5895;SEG20
CTID37333516;7290-4771-9163-1291;29/03/2016;14684;SEG20
CTID41418910;9933-8699-5268-4345;25/07/2016;4788;SEG21
CTID42603061;3969-9181-6385-4422;30/03/2016;10211;SEG15
CTID87161644;7908-2695-7391-7499;16/02/2016;7747;SEG16
CTID17734355;7276-7349-6334-3809;04/10/2016;3272;SEG12
CTID28346404;4770-7274-9917-1594;22/05/2016;1346;SEG13
CTID85006495;7377-5503-9688-7953;07/12/2016;27075;SEG15
CTID66213259;5010-4875-7956-3628;19/09/2016;27680;SEG12
CTID59687784;2944-6929-3608-9991;02/07/2016;1042;SEG19
CTID43675637;8231-5519-1948-3400;09/05/2016;43830;SEG25
CTID64647624;4770-7274-9917-1594;05/12/2016;11705;SEG18
CTID62944370;4806-6889-9908-7496;01/04/2016;38628;SEG20
CTID72978583;6262-7793-5307-8561;28/01/2016;42660;SEG22
CTID84234266;4338-7681-3950-6850;10/02/2016;46725;SEG23
CTID61660137;1693-2036-4352-9386;22/12/2016;45360;SEG14
CTID73869730;9027-9319-4091-7718;14/12/2016;19728;SEG16
CTID41258334;8976-7958-2694-8171;28/12/2016;33880;SEG25
CTID61776340;2422-2354-4628-4556;17/06/2016;30985;SEG18
CTID78916152;6286-3397-5051-8445;18/03/2016;36033;SEG16
CTID22153150;9542-6082-9630-9970;27/05/2016;33263;SEG23
CTID18455019;5251-7364-6702-5590;24/11/2016;15701;SEG18
CTID75424025;6876-7378-4945-3251;09/06/2016;4390;SEG23
CTID44134023;2347-2804-9899-1830;07/11/2016;26677;SEG17
CTID22854700;3414-4178-9784-9954;22/05/2016;19451;SEG22
CTID20984860;8783-7271-8493-7931;22/08/2016;49727;SEG23
CTID95797056;8272-7202-4112-6502;11/04/2016;29416;SEG19
CTID60294461;6540-2862-2962-5109;06/01/2016;39562;SEG22
CTID49819024;6001-5945-4665-4926;05/04/2016;13189;SEG20
CTID13646666;8836-7078-5752-6312;12/12/2016;12156;SEG11
CTID31751284;8870-2780-7399-5151;25/11/2016;40706;SEG12
CTID51907978;2088-6665-3327-6898;23/05/2016;25947;SEG19
CTID54962534;5262-2954-4306-9001;27/08/2016;23365;SEG25
CTID18202999;2517-1247-3682-9050;26/09/2016;1626;SEG18
CTID21880307;5805-3882-2982-9418;16/03/2016;17967;SEG23
CTID95974570;8376-2481-1705-6329;24/01/2016;34570;SEG20
CTID12160625;6271-9924-3653-8913;04/10/2016;3583;SEG18
CTID92407912;5957-5032-1448-8189;07/03/2016;31092;SEG14
CTID65295290;2219-4852-5937-6242;01/04/2016;48975;SEG22
CTID48026529;5689-2440-9593-1931;09/03/2016;25237;SEG16
CTID83900473;8582-2422-3251-5767;22/05/2016;8183;SEG13
CTID20986936;5936-1967-4966-6077;08/04/2016;43961;SEG18
CTID59465886;5206-5979-9383-4538;03/01/2016;14441;SEG21
CTID88676419;2570-5181-2062-7588;01/06/2016;14404;SEG23
CTID44252269;4563-2673-5152-4847;22/01/2016;47038;SEG11
CTID19642436;5786-9833-8038-2159;02/01/2016;35067;SEG22
CTID80218556;8918-6235-3308-7862;30/01/2016;42485;SEG17
CTID27891482;3970-3872-2591-7629;09/10/2016;46364;SEG18
CTID53465181;6770-3803-2120-3012;28/07/2016;49179;SEG20
CTID13369913;1290-5480-3763-3387;06/12/2016;10534;SEG23
CTID63351602;9356-9491-6534-8313;08/08/2016;17231;SEG12
CTID38085978;5254-4916-6547-4795;23/07/2016;2675;SEG16
CTID26894389;5962-5634-2696-2739;23/03/2016;35557;SEG22
CTID70333240;6750-4821-2334-9977;02/08/2016;7528;SEG16
CTID84846633;4954-2506-4917-1734;12/01/2016;5999;SEG12
CTID25411624;7708-8807-7837-8812;08/12/2016;17238;SEG25
CTID66168086;4334-6855-2003-9239;25/09/2016;18870;SEG25
CTID61331408;4843-3880-6792-2259;30/06/2016;22093;SEG12
CTID21308817;3969-9181-6385-4422;28/10/2016;28465;SEG14
CTID95144074;4144-3271-6301-9342;17/04/2016;35156;SEG20
CTID70197530;6722-7299-6082-7974;16/05/2016;22549;SEG21
CTID78095589;1683-2865-3396-4925;14/04/2016;20256;SEG11
CTID81947536;6015-9255-9994-6771;27/11/2016;24221;SEG25
CTID83086753;7179-9253-8424-9313;16/05/2016;6187;SEG21
CTID55761486;4843-3880-6792-2259;27/01/2016;6619;SEG15
CTID89151696;3196-5064-6247-7113;21/12/2016;16995;SEG21
CTID36497755;5619-4425-5473-6565;07/07/2016;32191;SEG23
CTID95771990;4354-1258-5178-5618;21/12/2016;15482;SEG18
CTID56419219;7334-1842-5941-2149;10/01/2016;21885;SEG16
CTID11523327;3708-8801-1521-8042;06/04/2016;40615;SEG11
CTID94727253;2264-2870-6785-2725;01/05/2016;16799;SEG19
CTID38017586;8507-1459-7315-8148;26/08/2016;2937;SEG15
CTID19635572;7815-5255-1963-9464;11/08/2016;34503;SEG11
CTID68563914;7168-9862-2659-8550;13/11/2016;28691;SEG25
CTID48347911;8558-3872-8287-1977;27/08/2016;344;SEG12
CTID34432873;1749-4777-2532-7766;19/07/2016;33338;SEG19
CTID73763496;2830-1922-3225-5423;13/05/2016;31572;SEG15
CTID48195891;9991-4727-7710-2269;13/04/2016;1712;SEG19
CTID34909539;4991-3814-8016-9048;09/04/2016;42209;SEG13
CTID52979165;5960-5753-3689-8262;04/07/2016;46371;SEG19
CTID95335204;8106-9789-1679-2552;19/09/2016;10394;SEG24
CTID80177033;5574-7647-1844-5316;08/06/2016;2606;SEG18
CTID94838399;6429-7684-3108-1910;14/01/2016;18736;SEG22
CTID79125923;5129-6974-6371-2964;19/07/2016;38601;SEG16
CTID54749001;7767-7920-7733-4210;19/02/2016;48178;SEG25
CTID32313262;5206-5979-9383-4538;27/05/2016;12988;SEG13
CTID94605984;1350-6303-6190-5958;09/07/2016;870;SEG12
CTID86307174;4037-7862-8119-1361;15/05/2016;30118;SEG13
CTID66070366;6197-7150-9163-8287;16/09/2016;33406;SEG11
CTID15060066;2568-8047-9427-1704;21/07/2016;986;SEG17
CTID55099202;7214-4915-6387-5429;27/09/2016;32168;SEG12
CTID83803991;1782-5331-5899-1813;28/04/2016;18813;SEG22
CTID17049851;1652-7516-1273-1992;24/10/2016;20517;SEG22
CTID83257876;7296-3224-2880-5747;15/10/2016;19752;SEG18
CTID62993070;1336-9200-1264-2551;04/03/2016;47932;SEG22
CTID61140738;9207-1270-6690-4905;21/10/2016;27930;SEG15
CTID51237456;1336-9200-1264-2551;17/09/2016;47981;SEG16
CTID64480189;1716-8420-2111-4735;15/07/2016;42316;SEG15
CTID79658189;7633-7985-2079-2990;17/07/2016;25277;SEG11
CTID25994878;3114-9778-2542-3154;19/12/2016;2941;SEG14
CTID49939875;9558-5469-2562-5608;10/07/2016;7757;SEG15
CTID83910536;6835-6133-8935-6988;07/10/2016;22503;SEG24
CTID55274954;1749-4777-2532-7766;21/01/2016;36449;SEG16
CTID62224046;2834-5946-1542-4074;04/09/2016;7519;SEG18
CTID94428407;1893-8853-9900-8478;11/12/2016;7291;SEG25
CTID43467376;4991-3814-8016-9048;25/01/2016;25859;SEG11
CTID42227675;1825-7669-6621-9045;02/12/2016;48489;SEG11
CTID93753536;7504-5906-9389-8905;08/03/2016;11248;SEG16
CTID69707568;5206-5979-9383-4538;31/10/2016;9575;SEG23
CTID21049521;5088-4839-2639-6414;05/10/2016;22562;SEG18
CTID88181682;9138-8487-6675-4521;16/03/2016;42148;SEG11
CTID19075011;5447-4124-3337-6163;09/07/2016;23760;SEG12
CTID44459225;8951-3220-4809-9797;17/09/2016;1155;SEG14
CTID77214170;6197-7150-9163-8287;10/03/2016;39920;SEG16
CTID83930482;8685-1513-4751-8018;04/12/2016;38328;SEG25
CTID60389397;2949-1972-1300-6680;18/12/2016;49717;SEG15
CTID36293938;2640-5294-8252-8817;17/05/2016;43560;SEG18
CTID67834952;4971-8219-1133-6753;01/06/2016;48105;SEG12
CTID92268380;2422-2354-4628-4556;15/05/2016;17144;SEG24
CTID22837061;9779-2601-5260-2896;17/05/2016;17933;SEG23
CTID53179831;2349-2290-6329-3624;28/01/2016;40736;SEG11
CTID94059578;4525-4818-6014-8945;16/08/2016;27892;SEG12
CTID41130691;6071-3874-2856-8755;16/01/2016;27681;SEG20
CTID81175018;8797-7761-7623-1806;06/02/2016;13346;SEG20
CTID64136613;3170-4662-9297-6384;05/06/2016;32513;SEG11
CTID22690844;5674-3252-5805-3288;11/05/2016;33319;SEG18
CTID24505163;4139-7870-9436-2923;21/12/2016;28193;SEG13
CTID54825381;9779-2601-5260-2896;31/12/2016;25308;SEG13
CTID93695834;4338-7681-3950-6850;30/07/2016;44388;SEG24
CTID19973271;8262-8743-6406-7105;26/04/2016;4468;SEG17
CTID40412654;4203-1225-4528-2939;26/08/2016;4974;SEG20
CTID43014391;8106-9789-1679-2552;19/01/2016;4195;SEG25
CTID33204302;5341-5445-8369-7039;05/02/2016;33255;SEG14
CTID85130332;6547-1222-2350-2503;13/08/2016;23807;SEG19
CTID27010242;9360-2827-9359-7064;27/03/2016;29658;SEG25
CTID19248247;6016-6956-6981-3103;26/04/2016;34116;SEG18
CTID50108827;2568-8047-9427-1704;19/02/2016;22693;SEG25
CTID32203771;7382-8932-9683-9480;04/04/2016;19581;SEG25
CTID33423334;1893-8853-9900-8478;12/03/2016;10897;SEG13
CTID35487760;1438-6906-2509-8219;23/06/2016;30811;SEG23
CTID94867041;2046-1892-2379-9050;20/01/2016;17818;SEG17
CTID82536468;6148-9835-7115-4405;21/08/2016;17843;SEG19
CTID74306899;3620-5235-2101-3391;13/03/2016;45465;SEG23
CTID27952125;1616-5911-1676-5466;05/04/2016;13692;SEG18
CTID79649665;2463-9055-1240-3878;01/01/2016;31771;SEG11
CTID21851478;1466-1600-9312-7604;06/05/2016;42016;SEG14
CTID38597250;3573-2839-9869-7747;06/09/2016;28848;SEG22
CTID82150778;3698-9867-4865-5497;28/11/2016;24237;SEG11
CTID37208805;9310-6095-5617-9905;11/02/2016;17993;SEG12
CTID79671193;7725-3576-5626-3317;23/07/2016;17491;SEG24
CTID53870005;1825-7669-6621-9045;13/10/2016;8861;SEG13
CTID56517518;5618-9718-9367-2102;02/01/2016;20877;SEG15
CTID70931376;1652-7516-1273-1992;24/06/2016;25743;SEG19
CTID76074290;1846-7945-5251-4091;29/04/2016;9900;SEG13
CTID36370816;2764-7023-8396-5255;03/05/2016;45900;SEG11
CTID35257558;3810-4783-2207-7703;18/08/2016;36165;SEG19
CTID11868177;8850-8297-4094-3048;13/12/2016;468;SEG19
CTID64687216;6015-9255-9994-6771;26/10/2016;29432;SEG17
CTID32223129;8262-8743-6406-7105;09/03/2016;23363;SEG22
CTID68801121;6385-4594-8055-9081;09/03/2016;6420;SEG21
CTID91674844;8321-8463-7644-8934;06/03/2016;10749;SEG20
CTID95264679;4610-9984-7768-4610;20/07/2016;17543;SEG20
CTID22063723;1655-7617-4318-5963;04/06/2016;44941;SEG14
CTID89820998;8869-7604-9618-3740;02/11/2016;18689;SEG15
CTID68970671;6479-5593-2105-9060;17/06/2016;33317;SEG16
CTID92182421;5262-2954-4306-9001;19/03/2016;27196;SEG17
